name,latitude_deg,longitude_deg,iso_country,iso_region,iata_code
Green River Municipal Airport,38.96139908,-110.2269974,US,US-UT,RVR
Panguitch Municipal Airport,37.84519958,-112.3919983,US,US-UT,PNU
Cascade Airport,44.49380112,-116.0159988,US,US-ID,ICS
Columbus Lowndes County Airport,33.4654007,-88.38030243,US,US-MS,UBS
Everett-Stewart Regional Airport,36.38180161,-88.98539734,US,US-TN,UCY
Bermuda Dunes Airport,33.748492,-116.275027,US,US-CA,UDD
Waukesha County Airport,43.04100037,-88.23709869,US,US-WI,UES
Waukegan National Airport,42.42219925,-87.86789703,US,US-IL,UGN
Quillayute Airport,47.93659973,-124.5630035,US,US-WA,UIL
Quincy Regional Baldwin Field,39.94269943,-91.19460297,US,US-IL,UIN
Wilkes County Airport,36.22280121,-81.09829712,US,US-NC,IKB
Ukiah Municipal Airport,39.125999,-123.200996,US,US-CA,UKI
Quakertown Airport,40.4352,-75.381897,US,US-PA,UKT
New Ulm Municipal Airport,44.31959915,-94.50229645,US,US-MN,ULM
Ohio University Snyder Field,39.21099854,-82.23139954,US,US-OH,ATO
Dodge County Airport,43.42660141,-88.70320129,US,US-WI,UNU
University Park Airport,40.849374,-77.84852,US,US-PA,SCE
Franklin County Airport,35.20510101,-85.89810181,US,US-TN,UOS
University Oxford Airport,34.38430023,-89.53679657,US,US-MS,UOX
Kupiano Airport,-10.0736,148.218,PG,PG-CPM,KUP
Tunica Municipal Airport,34.68099976,-90.34670258,US,US-MS,UTM
Huntsville Regional Airport,30.74690056,-95.58719635,US,US-TX,HTV
Newport State Airport,41.532398,-71.281502,US,US-RI,NPT
Garner Field,29.2112999,-99.74359894,US,US-TX,UVA
Kuyol Airport,-5.372361111,141.6238889,PG,PG-WPD,KUX
Rock Hill - York County Airport,34.9878006,-81.05719757,US,US-SC,RKH
Moody Air Force Base,30.96780014,-83.19300079,US,US-GA,VAD
South Jersey Regional Airport,39.942902,-74.845703,US,US-NJ,LLY
Vandenberg Space Force Base,34.737301,-120.584,US,US-CA,VBG
Victoria Regional Airport,28.8526001,-96.91850281,US,US-TX,VCT
Southern California Logistics Airport,34.59749985,-117.3830032,US,US-CA,VCV
Vidalia Regional Airport,32.19269943,-82.37120056,US,US-GA,VDI
Kitava Airport,-8.6285,151.327,PG,PG-MBA,KVE
Vernal Regional Airport,40.4408989,-109.5100021,US,US-UT,VEL
North Las Vegas Metropolitan International Airport,36.210701,-115.194,US,US-NV,VGT
Culberson County Airport,31.05780029,-104.7839966,US,US-TX,VHN
Rolla National Airport,38.12739944,-91.76950073,US,US-MO,VIH
Visalia Municipal Airport,36.318699,-119.392998,US,US-CA,VIS
Virginia Highlands Airport,36.687099,-82.033302,US,US-VA,VJI
Vicksburg Municipal Airport,32.23929977,-90.92839813,US,US-MS,VKS
Vandalia Municipal Airport,38.99150085,-89.16619873,US,US-IL,VLA
Valdosta Regional Airport,30.78249931,-83.27670288,US,US-GA,VLD
Venice Municipal Airport,27.07159996,-82.44029999,US,US-FL,VNC
Van Nuys Airport,34.20980072,-118.4899979,US,US-CA,VNY
Volk Field,43.93899918,-90.25340271,US,US-WI,VOK
Destin-Fort Walton Beach Airport,30.4832,-86.525398,US,US-FL,VPS
Porter County Municipal Airport,41.45399857,-87.00710297,US,US-IN,VPZ
Cecil Airport,30.21870041,-81.87670136,US,US-FL,VQQ
Vero Beach Regional Airport,27.6556,-80.417901,US,US-FL,VRB
Hartness State Airport,43.343601,-72.517303,US,US-VT,VSF
Miller Field,42.85779953,-100.5479965,US,US-NE,VTN
Illinois Valley Regional Airport-Walter A Duncan Field,41.351898,-89.153099,US,US-IL,VYS
Gettysburg Regional Airport,39.841222,-77.274699,US,US-PA,GTY
Sequim Valley Airport,48.09809875,-123.1869965,US,US-WA,SQV
Grant County Airport,38.99489975,-79.14589691,US,US-WV,PGC
Wallops Flight Facility Airport,37.940813,-75.462255,US,US-VA,WAL
Greene County Airport,39.90112,-80.130733,US,US-PA,WAY
Wilkes Barre Wyoming Valley Airport,41.29719925,-75.85119629,US,US-PA,WBW
Enid Woodring Regional Airport,36.37919998,-97.79109955,US,US-OK,WDG
Barrow County Airport,33.98289871,-83.66739655,US,US-GA,WDR
Waterfall Seaplane Base,55.296299,-133.242996,US,US-AK,KWF
Whiteman Airport,34.2593,-118.413002,US,US-CA,WHP
General William J Fox Airfield,34.7411,-118.219002,US,US-CA,WJF
Strother Field,37.168598,-97.037598,US,US-KS,WLD
Willows Glenn County Airport,39.51639938,-122.2180023,US,US-CA,WLW
Winnemucca Municipal Airport,40.89659882,-117.8059998,US,US-NV,WMC
West Point Village Seaplane Base,57.77009964,-153.548996,US,US-AK,KWP
Robins Air Force Base,32.640099,-83.591904,US,US-GA,WRB
Mc Guire Air Force Base,40.0155983,-74.59169769,US,US-NJ,WRI
Worland Municipal Airport,43.965698,-107.950996,US,US-WY,WRL
Condron Army Air Field,32.34149933,-106.4029999,US,US-NM,WSD
Westerly State Airport,41.34960175,-71.80339813,US,US-RI,WST
Watsonville Municipal Airport,36.93569946,-121.7900009,US,US-CA,WVI
Waterville Robert Lafleur Airport,44.53319931,-69.67549896,US,US-ME,WVL
Cape May County Airport,39.00849915,-74.90830231,US,US-NJ,WWD
West Woodward Airport,36.438,-99.5226667,US,US-OK,WWR
Kiwayu Airport,-1.960559964,41.29750061,KE,KE-300,KWY
Yellowstone Airport,44.68840027,-111.1179962,US,US-MT,WYS
Tampa North Aero Park Airport,28.22130013,-82.37449646,US,US-FL,KYO
Kasaan Seaplane Base,55.53739929,-132.397995,US,US-AK,KXA
Northwest Arkansas Regional Airport,36.281898,-94.306801,US,US-AR,XNA
West Branch Community Airport,44.244801,-84.179802,US,US-MI,WBK
Willow Run Airport,42.23789978,-83.53040314,US,US-MI,YIP
Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,US,US-WA,YKM
Chan Gurney Municipal Airport,42.91669846,-97.3859024,US,US-SD,YKN
Youngstown Warren Regional Airport,41.26070023,-80.67910004,US,US-OH,YNG
Krainiy Airport,45.621994,63.210773,KZ,KZ-BAY,BXY
Usharal Airport,46.190767,80.830922,KZ,KZ-JET,USJ
Atbasar Airport,51.852306,68.366892,KZ,KZ-AKM,ATX
Zachar Bay Seaplane Base,57.553001,-153.746052,US,US-AK,KZB
Kaintiba Airport,-7.50025,146.0338333,PG,PG-GPK,KZF
Zephyrhills Municipal Airport,28.228201,-82.155899,US,US-FL,ZPH
Zanesville Municipal Airport,39.94440079,-81.89209747,US,US-OH,ZZV
Layang-Layang Airport,7.37157,113.844002,MY,MY-12,LAC
Kukës International Airport,42.035802,20.415955,AL,AL-07,KFZ
Tirana International Airport Mother Teresa,41.41469955,19.72060013,AL,AL-11,TIA
Burgas Airport,42.56959915,27.51519966,BG,BG-02,BOJ
Gorna Oryahovitsa Airport,43.151402,25.7129,BG,BG-04,GOZ
Palm Beach Seaplane Base,-33.5871,151.3234,AU,AU-VIC,LBH
Luabo Airport,-18.4139,36.1068,MZ,MZ-Q,LBM
Plovdiv International Airport,42.067799,24.8508,BG,BG-16,PDV
Ruse Airport,43.694801,26.0567,BG,BG-18,ROU
Sofia Airport,42.69669342,23.41143608,BG,BG-23,SOF
Stara Zagora Airport,42.3766667,25.655,BG,BG-24,SZR
Targovishte Airport / Buhovtsi Airfield,43.306599,26.700899,BG,BG-25,TGV
Varna Airport,43.232101,27.8251,BG,BG-03,VAR
Ercan International Airport,35.15470123,33.49610138,CY,CY-02,ECN
Larnaca International Airport,34.875099,33.624901,CY,CY-04,LCA
Loncopue Airport,-38.081902,-70.643898,AR,AR-Q,LCP
Paphos International Airport,34.717999,32.485699,CY,CY-06,PFO
RAF Akrotiri,34.590401,32.9879,CY,CY-XX,AKT
Dubrovnik Airport,42.56140137,18.26819992,HR,HR-19,DBV
Lošinj Island Airport,44.56579971,14.39309978,HR,HR-08,LSZ
Osijek Airport,45.4627,18.8102,HR,HR-14,OSI
Pula Airport,44.89350128,13.9222002,HR,HR-18,PUY
Rijeka Airport,45.21689987,14.5703001,HR,HR-08,RJK
Brač Airport,43.285702,16.679701,HR,HR-17,BWK
Split Airport,43.53889847,16.29800034,HR,HR-17,SPU
Lansdowne Airport,-17.6128,126.743,AU,AU-WA,LDW
Zagreb Airport,45.74290085,16.06879997,HR,HR-21,ZAG
Zadar Airport,44.108299,15.3467,HR,HR-13,ZAD
Albacete Airport / Los Llanos Air Base,38.948502,-1.86352,ES,ES-CM,ABC
Alicante-Elche Miguel Hernández Airport,38.2822,-0.558156,ES,ES-VC,ALC
Almería Airport,36.843899,-2.3701,ES,ES-AN,LEI
Asturias Airport,43.563599,-6.03462,ES,ES-AS,OVD
Córdoba Airport,37.841999,-4.84888,ES,ES-AN,ODB
Bilbao Airport,43.301102,-2.91061,ES,ES-PV,BIO
Burgos Airport,42.357601,-3.62076,ES,ES-CL,RGS
Josep Tarradellas Barcelona-El Prat Airport,41.2971,2.07846,ES,ES-CT,BCN
Badajoz Airport,38.8913,-6.82133,ES,ES-EX,BJZ
Castellón-Costa Azahar Airport,40.213889,0.073333,ES,ES-VC,CDT
A Coruña Airport,43.302101,-8.37726,ES,ES-GA,LCG
Madrid-Cuatro Vientos Airport,40.370701,-3.78514,ES,ES-MD,ECV
Lleida-Alguaire Airport,41.728185,0.535023,ES,ES-CT,ILD
Girona-Costa Brava Airport,41.904639,2.761774,ES,ES-CT,GRO
F.G.L. Airport Granada-Jaén Airport,37.188702,-3.77736,ES,ES-AN,GRX
Huesca-Pirineos Airport,42.076099,-0.316667,ES,ES-AR,HSK
Ibiza Airport,38.872898,1.37312,ES,ES-IB,IBZ
Jerez Airport,36.744598,-6.06011,ES,ES-AN,XRY
San Javier Airport,37.775002,-0.812389,ES,ES-MC,MJV
Sabadell Airfield,41.520901,2.10508,ES,ES-CT,QSA
León Airport,42.589001,-5.65556,ES,ES-CL,LEN
Logroño-Agoncillo Airport,42.460953,-2.322235,ES,ES-RI,RJL
Adolfo Suárez Madrid–Barajas Airport,40.471926,-3.56264,ES,ES-MD,MAD
Málaga-Costa del Sol Airport,36.6749,-4.49911,ES,ES-AN,AGP
Menorca Airport,39.862598,4.21865,ES,ES-IB,MAH
Región de Murcia International Airport,37.803,-1.125,ES,ES-MC,RMU
Moron Air Base,37.17490005,-5.615940094,ES,ES-AN,OZP
Lekoni Airport,-1.5724,14.2878,GA,GA-2,LEO
Palma de Mallorca Airport,39.551701,2.73881,ES,ES-IB,PMI
Pamplona Airport,42.77,-1.64633,ES,ES-NC,PNA
Ciudad Real International Airport,38.856479,-3.969944,ES,ES-CM,CQM
Reus Airport,41.1474,1.16717,ES,ES-CT,REU
Rota Naval Station Airport,36.64519882,-6.349460125,ES,ES-AN,ROZ
Salamanca Airport,40.952099,-5.50199,ES,ES-CL,SLM
San Sebastián Airport,43.356499,-1.79061,ES,ES-PV,EAS
Santiago-Rosalía de Castro Airport,42.896301,-8.41514,ES,ES-GA,SCQ
Pirineus - la Seu d'Urgel Airport,42.3386,1.40917,ES,ES-CT,LEU
Teruel Airport,40.410269,-1.217366,ES,ES-AR,TEV
Madrid–Torrejón Airport / Torrejón Air Base,40.487875,-3.456808,ES,ES-MD,TOJ
Valencia Airport,39.4893,-0.481625,ES,ES-VC,VLC
Valladolid Airport,41.7061,-4.85194,ES,ES-CL,VLL
Vitoria Airport,42.882801,-2.72447,ES,ES-PV,VIT
Vigo Airport,42.2318,-8.62677,ES,ES-GA,VGO
Seve Ballesteros-Santander Airport,43.427101,-3.82001,ES,ES-CB,SDR
Zaragoza Airport,41.666199,-1.04155,ES,ES-AR,ZAZ
Sevilla Airport,37.417999,-5.89311,ES,ES-AN,SVQ
St Aubin Airport,49.88249969,1.085279942,FR,FR-NOR,DPE
Calais-Dunkerque Airport,50.962101,1.95476,FR,FR-HDF,CQF
Albert-Bray Airport,49.9715004,2.697659969,FR,FR-HDF,BYF
Le Touquet-Côte d'Opale Airport,50.51739883,1.620589972,FR,FR-HDF,LTQ
Agen-La Garenne Airport,44.17470169,0.5905560255,FR,FR-NAQ,AGF
Bordeaux-Mérignac Airport,44.8283,-0.715556,FR,FR-NAQ,BOD
Bergerac-Roumanière Airport,44.82529831,0.5186110139,FR,FR-NAQ,EGC
Cognac-Châteaubernard (BA 709) Air Base,45.65829849,-0.3174999952,FR,FR-NAQ,CNG
La Rochelle-Île de Ré Airport,46.17919922,-1.195279956,FR,FR-NAQ,LRH
Poitiers-Biard Airport,46.58769989,0.3066659868,FR,FR-NAQ,PIS
Montluçon-Guéret Airport,46.22259903,2.363960028,FR,FR-NAQ,MCU
Limoges Airport,45.8628006,1.179440022,FR,FR-NAQ,LIG
Niort-Souché Airport,46.313477,-0.394529,FR,FR-NAQ,NIT
Toulouse-Blagnac Airport,43.629101,1.36382,FR,FR-OCC,TLS
Pau Pyrénées Airport,43.38000107,-0.41861099,FR,FR-NAQ,PUF
Tarbes-Lourdes-Pyrénées Airport,43.17869949,-0.006438999902,FR,FR-OCC,LDE
Angoulême-Brie-Champniers Airport,45.729198,0.221456,FR,FR-NAQ,ANG
Périgueux-Bassillac Airport,45.19810104,0.8155559897,FR,FR-NAQ,PGX
Biarritz-Anglet-Bayonne Airport,43.4683333,-1.5311111,FR,FR-NAQ,BIQ
Aérodrome de Cahors-Lalbenque,44.351398,1.47528,FR,FR-OCC,ZAO
Albi-Le Séquestre Airport,43.91389847,2.113059998,FR,FR-OCC,LBI
Castres-Mazamet Airport,43.55630112,2.28918004,FR,FR-OCC,DCM
Rodez-Marcillac Airport,44.40790176,2.482670069,FR,FR-OCC,RDZ
Royan-Médis Airport,45.62810135,-0.9725000262,FR,FR-NAQ,RYN
Rochefort-Saint-Agnant (BA 721) Airport,45.88779831,-0.9830560088,FR,FR-NAQ,RCO
Aérodrome de Belle Île,47.325256,-3.201255,FR,FR-BRE,BIC
Ouessant Airport,48.4632,-5.06358,FR,FR-BRE,OUI
Île d'Yeu Airport,46.71860123,-2.391109943,FR,FR-PDL,IDY
Colmar-Houssen Airport,48.10990143,7.35901022,FR,FR-GES,CMR
Dole-Tavaux Airport,47.042686,5.435063,FR,FR-BFC,DLE
Megève Altiport,45.823005,6.649406,FR,FR-ARA,MVV
Aubenas-Ardèche Méridional Airport,44.544203,4.372192,FR,FR-ARA,OBS
Le Puy-Loudes Airfield,45.0807,3.76289,FR,FR-ARA,LPY
Altiport L'Alpe d'Huez - Henri GIRAUD,45.087399,6.083604,FR,FR-ARA,AHZ
Metz-Nancy-Lorraine Airport,48.98210144,6.251319885,FR,FR-GES,ETZ
Angers-Loire Airport,47.560299,-0.312222,FR,FR-PDL,ANE
Bastia-Poretta Airport,42.55270004,9.483730316,FR,FR-COR,BIA
Calvi-Sainte-Catherine Airport,42.5244444,8.7930556,FR,FR-COR,CLY
Figari Sud-Corse Airport,41.500599,9.09778,FR,FR-COR,FSC
Ajaccio-Napoléon Bonaparte Airport,41.92359924,8.802920341,FR,FR-COR,AJA
Propriano Airport,41.66059875,8.889749527,FR,FR-COR,PRP
Solenzara (BA 126) Air Base,41.92440033,9.406000137,FR,FR-COR,SOZ
Méribel Altiport,45.407505,6.577597,FR,FR-ARA,MFX
Auxerre-Branches Airport,47.85020065,3.49710989,FR,FR-BFC,AUF
Chambéry-Savoie Airport,45.63809967,5.88022995,FR,FR-ARA,CMF
Clermont-Ferrand Auvergne Airport,45.7867012,3.169169903,FR,FR-ARA,CFE
Bourges Airport,47.05810165,2.370280027,FR,FR-CVL,BOU
Courchevel Altiport,45.397531,6.63498,FR,FR-ARA,CVF
Lyon Saint-Exupéry Airport,45.725556,5.081111,FR,FR-ARA,LYS
Saint-Yan Airport,46.41249847,4.013259888,FR,FR-BFC,SYT
Roanne-Renaison Airport,46.05830002,4.00138998,FR,FR-ARA,RNE
Annecy-Haute-Savoie-Mont Blanc Airport,45.9308333,6.1063889,FR,FR-ARA,NCY
Grenoble-Isère Airport,45.3629,5.32937,FR,FR-U-A,GNB
Valence-Chabeuil Airport,44.9216,4.9699,FR,FR-ARA,VAF
Vichy-Charmeil Airport,46.16970062,3.403739929,FR,FR-ARA,VHY
Aurillac Airport,44.89139938,2.421940088,FR,FR-ARA,AUR
"Châteauroux-Déols ""Marcel Dassault"" Airport",46.860278,1.721111,FR,FR-CVL,CHR
Lyon-Bron Airport,45.72719955,4.944270134,FR,FR-ARA,LYN
Cannes-Mandelieu Airport,43.542,6.95348,FR,FR-PAC,CEQ
Saint-Étienne-Bouthéon Airport,45.54059982,4.296390057,FR,FR-ARA,EBU
Carcassonne Airport,43.2159996,2.306319952,FR,FR-OCC,CCF
Marseille Provence Airport,43.43927192,5.221424103,FR,FR-PAC,MRS
Nice-Côte d'Azur Airport,43.658401,7.21587,FR,FR-PAC,NCE
Perpignan-Rivesaltes (Llabanère) Airport,42.74039841,2.87067008,FR,FR-OCC,PGF
Le Castellet Airport,43.25249863,5.785190105,FR,FR-PAC,CTT
Barcelonnette - Saint-Pons Airfield,44.387198,6.609186,FR,FR-PAC,BAE
Montpellier-Méditerranée Airport,43.57619858,3.963010073,FR,FR-OCC,MPL
Béziers-Vias Airport,43.32350159,3.353899956,FR,FR-OCC,BZR
Avignon-Caumont Airport,43.90729904,4.901830196,FR,FR-PAC,AVN
Gap - Tallard Airfield,44.455002,6.03778,FR,FR-PAC,GAT
Mende-Brenoux Airfield,44.502102,3.53282,FR,FR-OCC,MEN
Mont-Dauphin - St-Crépin Airfield,44.701698,6.60028,FR,FR-PAC,SCP
Paris Beauvais Tillé Airport,49.454399,2.11278,FR,FR-HDF,BVA
Évreux-Fauville (BA 105) Air Base,49.02870178,1.219859958,FR,FR-NOR,EVX
Le Havre Octeville Airport,49.53390121,0.08805599809,FR,FR-NOR,LEH
Châlons-Vatry Airport,48.773333,4.206111,FR,FR-GES,XCR
Les Sables-d'Olonne Talmont Airport,46.47689819,-1.722779989,FR,FR-PDL,LSO
Rouen Airport,49.38420105,1.174800038,FR,FR-NOR,URO
Tours-Val-de-Loire Airport,47.43220139,0.7276059985,FR,FR-CVL,TUF
Cholet Le Pontreau Airport,47.08209991,-0.8770639896,FR,FR-PDL,CET
Laval-Entrammes Airport,48.03139877,-0.7429860234,FR,FR-PDL,LVA
Orléans – Saint-Denis-de-l'Hôtel Airport,47.8969,2.16333,FR,FR-CVL,ORE
Paris-Le Bourget Airport,48.9693985,2.441390038,FR,FR-IDF,LBG
Creil Air Base,49.25350189,2.519140005,FR,FR-HDF,CSF
Charles de Gaulle International Airport,49.012798,2.55,FR,FR-IDF,CDG
Paris Issy-les-Moulineaux Heliport,48.83330154,2.272779942,FR,FR-IDF,JDP
Toussus-le-Noble Airport,48.75189972,2.106189966,FR,FR-IDF,TNF
Paris-Orly Airport,48.7233333,2.3794444,FR,FR-IDF,ORY
Aérodrome de Pontoise - Cormeilles en Vexin,49.096667,2.040833,FR,FR-IDF,POX
Villacoublay-Vélizy (BA 107) Air Base,48.7741667,2.1916667,FR,FR-IDF,VIY
Nevers-Fourchambault Airport,47.00260162,3.113329887,FR,FR-BFC,NVS
Lille-Lesquin Airport,50.563332,3.086886,FR,FR-HDF,LIL
Merville-Calonne Airport,50.61840057,2.642240047,FR,FR-HDF,HZB
Brest Bretagne Airport,48.44789886,-4.418540001,FR,FR-BRE,BES
Cherbourg-Maupertus Airport,49.65010071,-1.470280051,FR,FR-NOR,CER
Dinard-Pleurtuit-Saint-Malo Airport,48.58769989,-2.079960108,FR,FR-BRE,DNR
La Baule-Escoublac Airport,47.28939819,-2.346390009,FR,FR-PDL,LBY
Granville Airport,48.8830986,-1.564170003,FR,FR-NOR,GFR
Deauville-Saint-Gatien Airport,49.365299,0.154306,FR,FR-NOR,DOL
Lorient South Brittany (Bretagne Sud) Airport,47.76060104,-3.440000057,FR,FR-BRE,LRT
La Roche-sur-Yon Airport,46.70190048,-1.378630042,FR,FR-PDL,EDM
Landivisiau Air Base,48.53030014,-4.151639938,FR,FR-BRE,LDV
Caen-Carpiquet Airport,49.173302,-0.45,FR,FR-NOR,CFR
Le Mans-Arnage Airport,47.94860077,0.2016669959,FR,FR-PDL,LME
Rennes-Saint-Jacques Airport,48.0695,-1.73479,FR,FR-BRE,RNS
Lannion-Côte de Granit Airport,48.754398,-3.47166,FR,FR-BRE,LAI
Quimper-Cornouaille Airport,47.97499847,-4.167789936,FR,FR-BRE,UIP
Nantes Atlantique Airport,47.15319824,-1.610730052,FR,FR-PDL,NTE
Saint-Brieuc-Armor Airport,48.5378,-2.85444,FR,FR-BRE,SBK
Morlaix-Ploujean Airport,48.60319901,-3.815779924,FR,FR-BRE,MXN
Vannes-Meucon Airport,47.72330093,-2.71855998,FR,FR-BRE,VNE
Saint-Nazaire-Montoir Airport,47.3105556,-2.1566667,FR,FR-PDL,SNR
EuroAirport Basel-Mulhouse-Freiburg Airport,47.59,7.529167,FR,FR-GES,BSL
Dijon-Bourgogne Airport,47.268902,5.09,FR,FR-BFC,DIJ
Épinal-Mirecourt Airport,48.325001,6.06998,FR,FR-GES,EPL
Brive-Souillac,45.039722,1.485556,FR,FR-NAQ,BVE
Nancy-Essey Airport,48.69210052,6.230460167,FR,FR-GES,ENC
Strasbourg Airport,48.53829956,7.628230095,FR,FR-GES,SXB
Toulon-Hyères Airport,43.09730148,6.146029949,FR,FR-PAC,TLN
Rize–Artvin Airport,41.179625,40.850796,TR,TR-53,RZV
Nîmes-Arles-Camargue Airport,43.75740051,4.416349888,FR,FR-OCC,FNI
La Môle Airport,43.205399,6.482,FR,FR-PAC,LTT
Miquelon Airport,47.095501,-56.380299,PM,PM-ML,MQC
St Pierre Airport,46.76290131,-56.17309952,PM,PM-SP,FSP
Andravida Air Base,37.9207,21.292601,GR,GR-G,PYR
Alexandroupoli Democritus Airport,40.8559,25.956301,GR,GR-A,AXD
Athens Eleftherios Venizelos International Airport,37.936401,23.9445,GR,GR-I,ATH
Nea Anchialos National Airport,39.219601,22.7943,GR,GR-E,VOL
Mulan Airport,-20.1089,127.619,AU,AU-WA,LGE
Chios Island National Airport,38.34320068,26.1406002,GR,GR-K,JKH
Ikaria Airport,37.68270111,26.3470993,GR,GR-K,JIK
Ioannina Airport,39.69639969,20.82250023,GR,GR-D,IOA
Heraklion International Nikos Kazantzakis Airport,35.33969879,25.18029976,GR,GR-M,HER
Kastoria National Airport Aristotle,40.446301,21.2822,GR,GR-C,KSO
Kithira Airport,36.27429962,23.0170002,GR,GR-I,KIT
Kefallinia Airport,38.12009811,20.50049973,GR,GR-F,EFL
Kastelorizo Airport,36.14170074,29.57640076,GR,GR-L,KZS
Kalamata Airport,37.06829834,22.02549934,GR,GR-J,KLX
Kos Airport,36.79330063,27.0916996,GR,GR-L,KGS
Karpathos Airport,35.42139816,27.14599991,GR,GR-L,AOK
Ioannis Kapodistrias International Airport,39.60189819,19.9116993,GR,GR-F,CFU
Kasos Airport,35.42139816,26.90999985,GR,GR-L,KSJ
Kavala Alexander the Great International Airport,40.9133,24.6192,GR,GR-A,KVA
Kalymnos Airport,36.9632988,26.94059944,GR,GR-L,JKL
Kozani State Airport Filippos,40.286098,21.840799,GR,GR-C,KZI
Leros Airport,37.184898,26.800301,GR,GR-L,LRS
Limnos Airport,39.917099,25.23629951,GR,GR-K,LXS
Larissa Air Base,39.650253,22.4655,GR,GR-E,LRA
Mikonos Airport,37.43510056,25.34810066,GR,GR-L,JMK
Milos Airport,36.696899,24.4769,GR,GR-L,MLO
Mytilene International Airport,39.05670166,26.59830093,GR,GR-K,MJT
Linga Linga Airport,-5.531944444,149.7341667,PG,PG-WBK,LGN
